time (ms),qx,qy,qz,qw,qx2,qy2,qz2,qw2,mx1,my1,mz1,mx2,my2,mz2,gx1,gy1,gz1,gx2,gy2,gz2,ax1,ay1,az1,ax2,ay2,az2,lx1,ly1,lz1,lx2,ly2,lz2,grx1,gry1,grz1,grx2,gry2,grz2
16656,-0.86358642578125,-0.42645263671875,-0.10565185546875,0.247314453125,-0.4384765625,-0.40045166015625,-0.64056396484375,0.49468994140625,-3.75,3.6875,53.875,-50.25,-8.5,4.875,0.07222222222222222,0.13,-0.05333333333333334,-0.04,-0.028888888888888888,0.027777777777777776,4.83,-3.25,-7.95,9.35,0.86,2.85,-0.32,0.05,0.42,1.29,0.02,-0.02,3.89,-3.32,-8.36,9.33,0.83,2.88
16696,-0.86279296875,-0.42681884765625,-0.106689453125,0.2490234375,-0.43914794921875,-0.40008544921875,-0.64044189453125,0.49456787109375,-3.75,5.1875,54.25,-49.1875,-7.25,4.875,0.22111111111111112,0.12666666666666668,-0.052222222222222225,-0.02,-0.03222222222222222,0.04666666666666667,3.61,-3.3,-8.05,9.32,0.8,2.92,-0.29,0.0,0.28,-0.05,-0.08,0.11,3.93,-3.34,-8.33,9.34,0.81,2.87
16732,-0.86175537109375,-0.42724609375,-0.10809326171875,0.2591552734375,-0.44000244140625,-0.39971923828125,-0.63995361328125,0.4947509765625,-5.0,4.875,53.5,-39.6875,-7.6875,5.375,0.21222222222222223,0.09222222222222222,-0.042222222222222223,-0.04111111111111111,-0.042222222222222223,0.035555555555555556,4.97,-3.34,-8.05,9.26,0.79,2.96,-0.22,-0.01,0.26,-0.06,-0.08,0.08,3.95,-3.35,-8.32,9.34,0.8,2.86
16772,-0.8609619140625,-0.42755126953125,-0.1090087890625,0.25311279296875,-0.44122314453125,-0.39935302734375,-0.6395263671875,0.48663330078125,-5.0,4.875,53.5,-39.6875,-7.6875,5.375,0.18444444444444444,0.043333333333333335,-0.028888888888888888,-0.021111111111111112,-0.056666666666666664,0.027777777777777776,4.91,-3.33,-8.03,9.34,0.81,2.9,-0.33,0.05,0.36,1.28,0.02,0.05,3.97,-3.36,-8.31,9.35,0.78,2.84
16810,-0.860595703125,-0.42779541015625,-0.109130859375,0.26165771484375,-0.44232177734375,-0.39959716796875,-0.6387939453125,0.4864501953125,-5.25,5.5625,53.5,-48.375,-8.75,4.875,0.023333333333333334,0.021111111111111112,-0.01888888888888889,-0.01888888888888889,-0.08,0.012222222222222223,4.89,-3.34,-7.96,9.36,0.71,2.91,-0.32,0.06,0.37,-0.02,0.05,0.01,3.97,-3.37,-8.3,9.36,0.78,2.81
16849,-0.8603515625,-0.427978515625,-0.109375,0.2620849609375,-0.443603515625,-0.39996337890625,-0.63824462890625,0.49346923828125,-3.75,4.875,53.5,-48.375,-8.0625,5.75,0.0011111111111111111,0.04666666666666667,-0.021111111111111112,-0.023333333333333334,-0.09222222222222222,0.008888888888888889,4.95,-3.32,-7.91,9.25,0.83,2.92,-0.31,0.04,0.38,-0.11,0.05,0.13,3.98,-3.37,-8.29,9.37,0.78,2.78
16903,-0.86016845703125,-0.427978515625,-0.10943603515625,0.26263427734375,-0.44482421875,-0.400634765625,-0.6375732421875,0.49273681640625,-3.75,5.1875,53.0,-49.5625,-7.25,5.375,0.16777777777777778,-0.0033333333333333335,0.0011111111111111111,-0.027777777777777776,-0.11444444444444445,0.015555555555555555,3.72,-3.26,-7.94,9.27,0.84,2.91,-0.33,0.1,0.32,1.3,-0.18,0.07,3.97,-3.39,-8.29,9.38,0.77,2.74
16944,-0.8602294921875,-0.4278564453125,-0.10809326171875,0.25531005859375,-0.4471435546875,-0.4010009765625,-0.63677978515625,0.48345947265625,-4.1875,6.0,53.5,-48.375,-8.0625,5.75,0.03111111111111111,-0.025555555555555557,0.022222222222222223,-0.10888888888888888,-0.13111111111111112,-0.021111111111111112,3.6,-3.43,-8.14,9.38,0.68,2.73,-0.33,0.03,0.29,1.28,-0.02,0.0,3.95,-3.4,-8.3,9.39,0.76,2.69
16974,-0.8604736328125,-0.4276123046875,-0.107666015625,0.26300048828125,-0.44976806640625,-0.40106201171875,-0.63653564453125,0.4813232421875,-5.0,6.375,52.6875,-50.25,-8.0625,5.375,-0.024444444444444446,-0.0022222222222222222,0.008888888888888889,-0.08444444444444445,-0.15333333333333332,-0.0022222222222222222,3.66,-3.26,-8.05,9.4,0.97,2.69,-0.28,0.13,0.24,0.0,0.21,0.03,3.95,-3.39,-8.3,9.41,0.75,2.64
17001,-0.860595703125,-0.42755126953125,-0.10772705078125,0.2548828125,-0.45159912109375,-0.40142822265625,-0.63592529296875,0.4801025390625,-5.0,6.375,52.6875,-50.25,-8.0625,5.375,-0.011111111111111112,-0.0011111111111111111,0.015555555555555555,-0.04,-0.15444444444444444,0.051111111111111114,3.72,-3.22,-8.02,9.39,0.8,2.63,-0.22,0.17,0.27,-0.02,0.06,0.02,3.95,-3.39,-8.3,9.42,0.74,2.61
17027,-0.86083984375,-0.42718505859375,-0.10760498046875,0.25482177734375,-0.45361328125,-0.40167236328125,-0.63482666015625,0.47943115234375,-5.0,5.5625,52.6875,-48.375,-7.25,5.25,0.0077777777777777776,-0.006666666666666667,0.03777777777777778,-0.06111111111111111,-0.15666666666666668,0.05444444444444444,3.58,-3.26,-8.03,9.36,0.7,2.61,-0.36,0.13,0.27,-0.06,-0.02,0.02,3.94,-3.4,-8.3,9.43,0.72,2.57
17054,-0.86102294921875,1.57318115234375,-0.107421875,0.25482177734375,-0.45501708984375,-0.40185546875,-0.6341552734375,0.4788818359375,-5.0,5.5625,52.6875,-48.375,-7.25,5.25,0.017777777777777778,-0.0022222222222222222,0.052222222222222225,-0.08,-0.15,0.03111111111111111,3.63,-3.38,-8.02,9.64,0.47,2.54,-0.3,0.02,0.28,0.2,-0.24,0.0,3.93,-3.41,-8.3,9.44,0.71,2.54
17081,-0.861328125,-0.42626953125,-0.1070556640625,0.2548828125,-0.45709228515625,-0.40185546875,-0.6337890625,0.477294921875,-3.5,5.5625,53.5,-49.1875,-8.0625,6.1875,-0.034444444444444444,0.011111111111111112,0.027777777777777776,-0.14666666666666667,-0.15777777777777777,-0.042222222222222223,3.69,-3.39,-8.12,9.59,0.74,2.44,-0.22,0.05,0.21,0.18,0.12,-0.08,3.93,-3.4,-8.3,9.45,0.71,2.51
17106,-0.861572265625,-0.4259033203125,-0.10736083984375,0.2545166015625,-0.45928955078125,-0.4019775390625,-0.6336669921875,0.475341796875,-3.5,5.5625,53.5,-49.1875,-8.0625,6.1875,-0.043333333333333335,0.042222222222222223,0.0044444444444444444,-0.05,-0.1511111111111111,0.025555555555555557,3.62,-3.34,-8.15,9.66,0.89,2.42,-0.31,0.05,0.15,0.2,0.18,-0.06,3.94,-3.39,-8.3,9.46,0.7,2.47
17133,-0.86163330078125,-0.42572021484375,-0.1077880859375,0.25439453125,-0.46044921875,-0.40234375,-0.63287353515625,0.47491455078125,-3.5,5.5625,54.25,-48.375,-7.6875,6.5,-0.012222222222222223,0.08444444444444445,-0.0077777777777777776,0.028888888888888888,-0.1622222222222222,0.09111111111111111,3.73,-3.4,-8.19,9.8,0.93,2.56,-0.22,0.0,0.1,0.37,0.22,0.15,3.95,-3.39,-8.3,9.47,0.68,2.44
80440,-0.8614501953125,-0.42535400390625,-0.10906982421875,0.2550048828125,-0.4625244140625,-0.40289306640625,-0.63079833984375,0.4752197265625,-3.5,5.5625,54.25,-48.75,-7.25,7.0,-0.01888888888888889,0.31444444444444447,-0.05555555555555555,-0.06777777777777778,-0.26,0.32666666666666666,3.72,-3.36,-8.63,10.05,0.43,2.37,-0.34,0.02,-0.37,0.55,-0.13,0.03,4.1,-3.38,-8.23,9.51,0.52,-325.37
80466,-0.8602294921875,-0.42431640625,-0.11627197265625,0.2576904296875,-0.47015380859375,-0.40087890625,-0.62548828125,0.4764404296875,-3.75,6.375,54.25,-48.75,-7.25,7.0,-0.1322222222222222,0.5722222222222222,-0.042222222222222223,-0.3788888888888889,-0.2544444444444444,0.34555555555555556,3.44,-3.7,-8.28,10.09,0.34,2.34,-0.75,-0.35,-1.36,0.81,-0.46,0.13,4.2,-3.35,-8.2,9.52,0.44,2.27
80495,-0.859619140625,-0.4219970703125,-0.125,0.25946044921875,-0.4775390625,-0.39630126953125,-0.6241455078125,0.47467041015625,-4.5625,6.375,52.1875,-48.0625,-6.5625,7.75,-0.2311111111111111,0.7522222222222222,0.2411111111111111,-0.7088888888888889,-0.09888888888888889,0.23666666666666666,2.66,-4.46,-10.32,10.33,-0.53,2.33,-3.57,-2.11,-3.23,0.5,-1.22,0.01,4.34,-3.32,-8.13,9.54,0.33,2.21
80518,-0.86285400390625,-0.41162109375,-0.1336669921875,0.26116943359375,-0.4862060546875,-0.38885498046875,-0.6265869140625,0.46881103515625,-4.5625,6.375,52.1875,-48.0625,-6.5625,7.75,-0.37666666666666665,0.6811111111111111,0.9911111111111112,-1.0744444444444445,-0.17444444444444446,0.06888888888888889,-1.76,-5.11,-11.39,9.47,-2.11,2.74,-6.12,-1.74,-3.28,-0.07,-2.39,0.55,4.36,-3.36,-8.11,9.55,0.28,2.19
80549,-0.871337890625,-0.39276123046875,-0.13616943359375,0.2606201171875,-0.49371337890625,-0.3798828125,-0.6329345703125,0.45965576171875,-5.6875,4.875,53.0625,-49.5625,-6.1875,7.75,-1.1755555555555555,0.8322222222222222,2.9266666666666667,-2.881111111111111,-0.08,-0.5333333333333333,2.1,-5.21,-8.33,9.9,-1.82,1.9,-2.17,-1.77,-0.2,0.35,-2.07,-0.29,4.25,-3.4,-8.15,9.55,0.24,2.2
80576,-0.892578125,-0.344970703125,-0.145751953125,0.25103759765625,-0.51287841796875,-0.3531494140625,-0.6556396484375,0.42706298828125,-5.6875,4.875,53.0625,-49.5625,-6.1875,7.75,-2.462222222222222,1.268888888888889,3.582222222222222,-4.442222222222222,-0.14444444444444443,-1.0122222222222221,2.54,-5.4,-7.37,9.88,-1.18,1.74,-1.67,-1.91,1.16,0.3,-1.24,-0.34,4.22,-3.31,-8.2,9.55,0.24,2.2
80603,-0.914306640625,-0.28851318359375,-0.16094970703125,0.234375,-0.53472900390625,-0.31805419921875,-0.682373046875,0.38372802734375,-6.75,4.875,52.6875,-48.0625,-8.0625,7.6875,-1.9966666666666666,1.24,3.7066666666666666,-4.3677777777777775,0.09111111111111111,-0.8655555555555555,2.65,-5.12,-7.06,9.73,-0.62,1.26,-1.47,-1.54,1.36,0.16,-0.71,-1.18,4.16,-3.28,-8.24,9.54,0.2,2.25
80629,-0.9261474609375,-0.25042724609375,-0.1683349609375,0.2261962890625,-0.546630859375,-0.29400634765625,-0.69818115234375,0.3568115234375,-10.5,2.1875,52.5625,-47.25,-9.5625,5.75,-1.7733333333333334,1.1144444444444443,3.6933333333333334,-3.8933333333333335,0.14,-0.6755555555555556,2.51,-4.1,-7.57,9.54,-0.77,0.54,-1.59,-0.79,0.68,0.0,-0.92,-1.75,4.11,-3.3,-8.26,9.53,0.15,2.29
80656,-0.94000244140625,-0.19488525390625,-0.17669677734375,0.21722412109375,-0.5599365234375,-0.2608642578125,-0.717041015625,0.3228759765625,-10.5,2.1875,52.5625,-47.25,-9.5625,5.75,-1.2855555555555556,0.9788888888888889,3.387777777777778,-3.2733333333333334,0.23,-0.4777777777777778,3.02,-3.6,-8.27,9.43,-0.39,0.87,-1.0,-0.21,0.0,-0.08,-0.45,-1.49,4.02,-3.39,-8.27,9.51,0.06,2.36
80682,-0.94915771484375,-0.14508056640625,-0.1826171875,0.21142578125,-0.57086181640625,-0.23095703125,-0.73150634765625,0.29278564453125,-13.75,0.0625,52.1875,-49.1875,-12.1875,4.0625,-1.1822222222222223,0.95,3.108888888888889,-3.1911111111111112,0.06222222222222222,-0.4311111111111111,3.1,-3.07,-7.62,9.3,-0.17,0.99,-0.87,0.34,0.65,-0.2,-0.17,-1.38,3.96,-3.43,-8.28,9.51,-0.03,2.37
80710,-0.95361328125,-0.11456298828125,-0.18719482421875,0.20599365234375,-0.5780029296875,-0.2113037109375,-0.7393798828125,0.27294921875,-13.75,0.0625,52.1875,-49.1875,-12.1875,4.0625,-1.1766666666666667,0.8222222222222222,2.7222222222222223,-2.7822222222222224,0.04,-0.38,4.41,-3.13,-7.96,9.12,0.19,1.93,0.49,0.32,0.32,-0.38,0.28,-0.44,3.89,-3.5,-8.29,9.51,-0.1,2.38
80736,-0.95758056640625,-0.076416015625,-0.1910400390625,0.20166015625,-0.58624267578125,-0.186767578125,-0.748291015625,0.247802734375,-14.6875,1.0625,52.1875,-46.5,-13.6875,1.1875,-0.6722222222222223,0.5888888888888889,2.3422222222222224,-2.1855555555555557,0.015555555555555555,-0.30666666666666664,4.85,-2.75,-7.39,8.89,0.26,2.21,1.46,0.79,0.65,-0.97,0.36,0.08,3.82,-3.56,-8.29,9.51,-0.14,2.37
80761,-0.95989990234375,-0.04315185546875,-0.19287109375,0.19891357421875,-0.59259033203125,-0.167724609375,-0.7542724609375,0.22760009765625,-14.6875,1.0625,52.1875,-46.5,-13.6875,1.1875,-0.6133333333333333,0.4955555555555556,1.8666666666666667,-1.7422222222222221,-0.1,-0.3333333333333333,5.22,-2.65,-7.57,8.27,0.32,2.92,1.45,0.94,0.72,-1.24,0.49,0.57,3.74,-3.61,-8.3,9.52,-0.17,2.33
80789,-0.960693359375,-0.0250244140625,-0.19384765625,0.197021484375,-0.59637451171875,-0.1583251953125,-0.75677490234375,0.21588134765625,-16.0625,1.1875,51.1875,-48.0,-13.6875,-0.0625,-0.55,0.4077777777777778,1.6822222222222223,-1.5944444444444446,-0.14666666666666667,-0.42,5.09,-2.9,-7.38,8.14,0.23,3.76,1.28,0.74,1.21,-1.45,0.31,1.66,3.7,-3.64,-8.31,9.52,-0.16,2.31
80814,-0.96148681640625,0.0008544921875,-0.1951904296875,0.193603515625,-0.60107421875,-0.1453857421875,-0.7608642578125,0.19671630859375,-16.0625,1.1875,51.1875,-48.0,-13.6875,-0.0625,-0.7355555555555555,0.5355555555555556,1.7355555555555555,-1.7455555555555555,-0.015555555555555555,-0.6788888888888889,5.13,-3.05,-6.99,8.0,-0.2,4.51,1.48,0.34,1.35,-1.53,-0.17,2.4,3.65,-3.64,-8.33,9.53,-0.09,2.3
