time,ax,ay,az,gx,gy,gz,ax2,ay2,az2,gx2,gy2,gz2
18470,64178,63183,1846,64593,281,65326,64377,1770,64862,477,4,64822
18488,64178,63183,1846,64593,281,65326,64377,1770,64862,477,4,64822
18504,64178,63183,1846,191,80,180,64555,1546,65120,599,440,65383
18523,64799,64007,1090,191,80,180,64555,1546,65120,599,440,65383
18540,64799,64007,1090,191,80,180,64555,1546,65120,1020,289,65296
18558,64799,64007,1090,942,178,628,64555,1546,65120,1020,289,65296
18575,64799,64007,1090,942,178,628,64555,1546,65120,861,151,65067
18594,64812,64086,1171,460,322,428,64666,1664,65055,861,151,65067
18611,64812,64086,1171,460,322,428,64666,1664,65055,861,151,65067
18629,64812,64086,1171,275,407,550,64666,1664,65055,704,145,64880
18648,64812,64086,1171,275,407,550,64666,1664,65055,704,145,64880
18665,64812,64086,1171,275,407,550,64627,1637,64963,645,65412,64563
18682,64696,64110,1261,130,489,517,64627,1637,64963,645,65412,64563
18701,64696,64110,1261,130,489,517,64627,1637,64963,907,65475,64287
18718,64696,64110,1261,65425,607,549,64627,1637,64963,907,65475,64287
18736,64696,64110,1261,65425,607,549,64424,1668,65014,1206,346,64142
18755,64624,64080,1232,118,227,868,64424,1668,65014,1206,346,64142
18774,64624,64080,1232,118,227,868,64424,1668,65014,1206,346,64142
18791,64624,64080,1232,65378,45,599,64424,1668,65014,1496,177,63666
18810,64624,64080,1232,65378,45,599,64424,1668,65014,1496,177,63666
18828,64624,64080,1232,65378,45,599,64218,1779,64761,1871,65519,63427
18844,64531,64094,1193,65175,110,215,64218,1779,64761,1871,65519,63427
18864,64531,64094,1193,65175,110,215,64218,1779,64761,2408,399,62770
18881,64531,64094,1193,65376,161,554,64218,1779,64761,2408,399,62770
18900,64531,64094,1193,65376,161,554,63801,2374,64701,4032,1495,62173
18917,64532,63885,1309,65108,1279,1766,63801,2374,64701,4032,1495,62173
18936,64532,63885,1309,65108,1279,1766,63801,2374,64701,7330,1844,61029
18953,64532,63885,1309,401,9595,7321,63801,2374,64701,7330,1844,61029
18970,64532,63885,1309,401,9595,7321,63801,2374,64701,7330,1844,61029
18987,64532,63885,1309,401,9595,7321,63696,3955,64658,9030,65060,60143
19007,64258,61875,3323,3654,14517,15853,63696,3955,64658,9030,65060,60143
19025,64258,61875,3323,3654,14517,15853,63696,3955,64658,4046,64615,62207
19042,64258,61875,3323,1022,5294,5454,63696,3955,64658,4046,64615,62207
19061,64258,61875,3323,1022,5294,5454,573,1387,227,100,63931,2180
19080,174,62591,2447,896,64531,59609,573,1387,227,100,63931,2180
19096,174,62591,2447,896,64531,59609,573,1387,227,64621,63439,4303
19117,174,62591,2447,623,64080,59203,573,1387,227,64621,63439,4303
19134,174,62591,2447,623,64080,59203,573,1387,227,64621,63439,4303
19150,174,62591,2447,623,64080,59203,47,765,926,63215,63507,6372
19170,65311,63797,667,1569,62777,59369,47,765,926,63215,63507,6372
19187,65311,63797,667,1569,62777,59369,47,765,926,61748,63795,7638
19205,65311,63797,667,2318,60919,57575,47,765,926,61748,63795,7638
19225,65311,63797,667,2318,60919,57575,64284,1867,98,61121,63607,8421
19242,63434,63288,855,2643,60409,57506,64284,1867,98,61121,63607,8421
19260,63434,63288,855,2643,60409,57506,64284,1867,98,60402,64336,8722
19278,63434,63288,855,2427,59468,58704,64284,1867,98,60402,64336,8722
19296,63434,63288,855,2427,59468,58704,64284,1867,98,60571,64147,7869
19312,63434,63288,855,2427,59468,58704,62598,2225,64391,60571,64147,7869
19330,61804,62919,8,2339,60071,58188,62598,2225,64391,60571,64147,7869
19349,61804,62919,8,2339,60071,58188,62598,2225,64391,61633,62425,6478
19367,61804,62919,8,1590,62741,58148,62598,2225,64391,61633,62425,6478
19384,61804,62919,8,1590,62741,58148,62215,1352,63745,63412,61737,4386
19402,62200,64698,64675,2024,65514,61634,62215,1352,63745,63412,61737,4386
19421,62200,64698,64675,2024,65514,61634,62215,1352,63745,373,62552,1991
19437,62200,64698,64675,1265,2736,64787,62215,1352,63745,373,62552,1991
19455,62200,64698,64675,1265,2736,64787,62215,1352,63745,2084,63271,63894
19473,62200,64698,64675,1265,2736,64787,63011,411,63914,2084,63271,63894
19489,63488,65289,65482,64790,4384,1355,63011,411,63914,2084,63271,63894
19506,63488,65289,65482,64790,4384,1355,63011,411,63914,1731,64890,61229
19523,63488,65289,65482,63463,3706,1955,63011,411,63914,1731,64890,61229
19544,63488,65289,65482,63463,3706,1955,64959,2797,270,813,492,61107
19561,64678,63122,2032,63344,2710,2702,64959,2797,270,813,492,61107
19578,64678,63122,2032,63344,2710,2702,64959,2797,270,1453,70,63638
19598,64678,63122,2032,63344,2710,2702,64959,2797,270,1453,70,63638
19615,64678,63122,2032,65172,2048,2051,64959,2797,270,1131,65379,64212
19633,64678,63122,2032,65172,2048,2051,64511,1829,65075,1131,65379,64212
19650,64307,63485,1357,95,1296,994,64511,1829,65075,1131,65379,64212
19671,64307,63485,1357,95,1296,994,64511,1829,65075,579,65479,64338
19688,64307,63485,1357,65098,426,65356,64511,1829,65075,579,65479,64338
19706,64307,63485,1357,65098,426,65356,64607,1640,65101,192,65524,65155
19724,64586,63906,1101,65325,106,65362,64607,1640,65101,192,65524,65155
19742,64586,63906,1101,65325,106,65362,64607,1640,65101,229,435,65446
19759,64586,63906,1101,65465,65400,65342,64607,1640,65101,229,435,65446
19779,64586,63906,1101,65465,65400,65342,64652,1737,65221,65523,64910,65360
19797,64586,63906,1101,65465,65400,65342,64652,1737,65221,65523,64910,65360
19813,64762,63904,1048,65488,65325,65222,64652,1737,65221,65515,65064,65431
19833,64762,63904,1048,65488,65325,65222,64652,1737,65221,65515,65064,65431
19850,64762,63904,1048,393,65254,65398,64652,1737,65221,65515,65064,65431
19868,64762,63904,1048,393,65254,65398,64694,1704,65254,90,65325,65506
19888,64794,63910,1061,713,65295,2,64694,1704,65254,90,65325,65506
19905,64794,63910,1061,713,65295,2,64694,1704,65254,135,65054,65369
19923,64794,63910,1061,862,65444,105,64694,1704,65254,135,65054,65369
19943,64794,63910,1061,862,65444,105,64679,1709,65256,254,65119,65290
19960,64794,63910,1061,862,65444,105,64679,1709,65256,254,65119,65290
19979,64767,63988,1177,790,65463,148,64679,1709,65256,243,65323,65287
19997,64767,63988,1177,790,65463,148,64679,1709,65256,243,65323,65287
20014,64767,63988,1177,330,37,19,64679,1709,65256,100,65389,65101
20032,64767,63988,1177,330,37,19,64668,1744,65215,100,65389,65101
20049,64745,64028,1230,65400,130,65405,64668,1744,65215,100,65389,65101
20067,64745,64028,1230,65400,130,65405,64668,1744,65215,25,65493,65016
20086,64745,64028,1230,65263,51,65357,64668,1744,65215,25,65493,65016
20103,64745,64028,1230,65263,51,65357,64562,1708,65254,76,35,65227
20120,64745,64028,1230,65263,51,65357,64562,1708,65254,76,35,65227
20139,64751,63938,1174,65319,65495,65500,64562,1708,65254,149,74,65399
20157,64751,63938,1174,65319,65495,65500,64562,1708,65254,149,74,65399
20175,64751,63938,1174,2,65528,188,64562,1708,65254,160,65427,65333
20194,64751,63938,1174,2,65528,188,64598,1632,65270,160,65427,65333
20211,64786,63987,1142,293,65416,212,64598,1632,65270,160,65427,65333
20228,64786,63987,1142,293,65416,212,64598,1632,65270,70,65422,65307
20248,64786,63987,1142,368,65358,50,64598,1632,65270,70,65422,65307
20264,64786,63987,1142,368,65358,50,64604,1576,65236,65516,25,65351
20281,64786,63987,1142,368,65358,50,64604,1576,65236,65516,25,65351
20299,64751,64012,1189,248,65361,65490,64604,1576,65236,65462,87,65441
20317,64751,64012,1189,248,65361,65490,64604,1576,65236,65462,87,65441
20334,64751,64012,1189,62,65480,65483,64604,1576,65236,65429,53,65520
20352,64751,64012,1189,62,65480,65483,64527,1696,65236,65429,53,65520
20371,64765,63999,1209,75,65529,21,64527,1696,65236,65429,53,65520
20389,64765,63999,1209,75,65529,21,64527,1696,65236,65523,54,65494
20406,64765,63999,1209,75,65529,21,64527,1696,65236,65523,54,65494
20424,64765,63999,1209,153,2,117,64587,1634,65252,84,64,65380
20441,64765,63999,1209,153,2,117,64587,1634,65252,84,64,65380
20458,64777,64023,1201,152,89,174,64587,1634,65252,101,52,65321
20477,64777,64023,1201,152,89,174,64587,1634,65252,101,52,65321
20496,64777,64023,1201,63,164,104,64559,1624,65232,97,65535,65343
20513,64777,64023,1201,63,164,104,64559,1624,65232,97,65535,65343
20529,64777,64023,1201,17,152,31,64559,1624,65232,97,65535,65343
20549,64731,64024,1208,17,152,31,64559,1624,65232,102,65533,65434
20566,64731,64024,1208,17,152,31,64559,1624,65232,102,65533,65434
20585,64731,64024,1208,45,133,42,64527,1644,65220,100,65488,65459
20603,64731,64024,1208,45,133,42,64527,1644,65220,100,65488,65459
20621,64732,64023,1203,55,156,68,64527,1644,65220,82,65408,65419
20637,64732,64023,1203,55,156,68,64527,1644,65220,82,65408,65419
20654,64732,64023,1203,54,121,53,64527,1644,65220,45,65405,65429
20674,64732,64023,1203,54,121,53,64533,1627,65220,45,65405,65429
20690,64732,64023,1203,54,121,53,64533,1627,65220,45,65405,65429
20708,64719,64033,1202,39,120,39,64533,1627,65220,12,65461,65446
20725,64719,64033,1202,39,120,39,64533,1627,65220,12,65461,65446
20744,64719,64033,1202,7,109,14,64521,1626,65223,65531,65458,65459
20760,64719,64033,1202,7,109,14,64521,1626,65223,65531,65458,65459
20778,64710,64031,1201,5,69,20,64521,1626,65223,7,65450,65468
20797,64710,64031,1201,5,69,20,64521,1626,65223,7,65450,65468
20814,64710,64031,1201,50,65535,57,64521,1626,65223,16,65462,65478
20832,64710,64031,1201,50,65535,57,64518,1614,65239,16,65462,65478
20850,64710,64031,1201,50,65535,57,64518,1614,65239,16,65462,65478
20868,64710,64045,1199,26,0,35,64518,1614,65239,65532,65489,65465
20885,64710,64045,1199,26,0,35,64518,1614,65239,65532,65489,65465
20903,64710,64045,1199,65513,68,35,64524,1612,65246,3,65498,65426
20922,64710,64045,1199,65513,68,35,64524,1612,65246,3,65498,65426
20939,64706,64061,1195,65496,54,21,64524,1612,65246,36,15,65429
20957,64706,64061,1195,65496,54,21,64524,1612,65246,36,15,65429
20975,64706,64061,1195,65451,16,32,64524,1612,65246,79,152,65314
20993,64706,64061,1195,65451,16,32,64527,1644,65244,79,152,65314
21011,64706,64061,1195,65451,16,32,64527,1644,65244,79,152,65314
21028,64726,64059,1188,65360,28,161,64527,1644,65244,111,68,64989
21047,64726,64059,1188,65360,28,161,64527,1644,65244,111,68,64989
21064,64726,64059,1188,65366,65479,240,64462,1695,65204,173,125,64876
21081,64726,64059,1188,65366,65479,240,64462,1695,65204,173,125,64876
21099,64684,63981,1186,65270,76,471,64462,1695,65204,295,241,65007
21117,64684,63981,1186,65270,76,471,64462,1695,65204,295,241,65007
21134,64684,63981,1186,65270,76,471,64462,1695,65204,587,193,296
21152,64684,63981,1186,301,65471,758,64277,1595,65251,587,193,296
21171,64684,63981,1186,301,65471,758,64277,1595,65251,587,193,296
21189,64462,63743,1254,1226,65335,1329,64277,1595,65251,395,65068,1171
21207,64462,63743,1254,1226,65335,1329,64277,1595,65251,395,65068,1171
21225,64462,63743,1254,2750,65389,2698,63972,1489,65328,65421,64389,2140
21243,64462,63743,1254,2750,65389,2698,63972,1489,65328,65421,64389,2140
21260,63693,63786,1225,3292,62731,2658,63972,1489,65328,65063,64595,2567
21279,63693,63786,1225,3292,62731,2658,63972,1489,65328,65063,64595,2567
21297,63693,63786,1225,3292,62731,2658,63738,1107,64432,65244,63627,1695
21315,63693,63786,1225,1931,63296,63879,63738,1107,64432,65244,63627,1695
21334,63693,63786,1225,1931,63296,63879,63738,1107,64432,2288,59425,1287
21351,63258,63760,65061,2445,3500,58131,63738,1107,64432,2288,59425,1287
21368,63258,63760,65061,2445,3500,58131,63738,1107,64432,2288,59425,1287
21391,63258,63760,65061,3113,5941,56517,63992,1018,64097,3962,56793,1137
21408,63258,63760,65061,3113,5941,56517,63992,1018,64097,3962,56793,1137
21426,63388,64974,730,1908,6050,57818,63992,1018,64097,3762,57142,682
21444,63388,64974,730,1908,6050,57818,63992,1018,64097,3762,57142,682
21462,63388,64974,730,903,5808,59102,64554,1642,65235,2864,58128,176
21480,63388,64974,730,903,5808,59102,64554,1642,65235,2864,58128,176
21498,63388,64974,730,903,5808,59102,64554,1642,65235,2412,58484,65448
21515,63809,64502,1360,568,5837,59605,64554,1642,65235,2412,58484,65448
21534,63809,64502,1360,568,5837,59605,64554,1642,65235,2476,58174,65482
21551,63809,64502,1360,781,6086,59297,64544,1734,64971,2476,58174,65482
21570,63809,64502,1360,781,6086,59297,64544,1734,64971,2476,58174,65482
21588,63744,64403,1204,973,6345,59626,64544,1734,64971,2659,57999,65405
21605,63744,64403,1204,973,6345,59626,64544,1734,64971,2659,57999,65405
21624,63744,64403,1204,1050,5882,60549,64662,1671,64793,2623,58557,65313
21642,63744,64403,1204,1050,5882,60549,64662,1671,64793,2623,58557,65313
21660,63744,64403,1204,1050,5882,60549,64662,1671,64793,2338,59562,65116
21677,64068,64726,1474,757,5206,61558,64662,1671,64793,2338,59562,65116
21695,64068,64726,1474,757,5206,61558,64998,1768,65019,1984,60561,65042
21712,64068,64726,1474,669,4510,62311,64998,1768,65019,1984,60561,65042
21730,64068,64726,1474,669,4510,62311,64998,1768,65019,1984,60561,65042
21748,64663,64206,1363,1706,4490,62148,64998,1768,65019,2370,60629,51
21766,64663,64206,1363,1706,4490,62148,64998,1768,65019,2370,60629,51
21784,64663,64206,1363,2787,5649,61083,65247,1721,64922,3394,59403,678
21802,64663,64206,1363,2787,5649,61083,65247,1721,64922,3394,59403,678
21820,64663,64206,1363,2787,5649,61083,65247,1721,64922,4209,58524,1137
21837,64596,64285,967,3468,6126,60596,65247,1721,64922,4209,58524,1137
21855,64596,64285,967,3468,6126,60596,65296,1689,65065,4327,58789,1041
21873,64596,64285,967,3232,5949,60960,65296,1689,65065,4327,58789,1041
21889,64596,64285,967,3232,5949,60960,65296,1689,65065,4327,58789,1041
21908,64663,65114,1299,2965,5624,62449,65296,1689,65065,4325,59839,464
21927,64663,65114,1299,2965,5624,62449,65296,1689,65065,4325,59839,464
21945,64663,65114,1299,2965,5624,62449,65308,1741,65197,4244,61060,65484
21964,64663,65114,1299,3136,5010,64561,65308,1741,65197,4244,61060,65484
21982,64663,65114,1299,3136,5010,64561,65308,1741,65197,2878,62550,65349
21998,64430,64915,2006,1691,3353,65496,65308,1741,65197,2878,62550,65349
22016,64430,64915,2006,1691,3353,65496,65043,2009,65449,1293,65408,64626
22033,64430,64915,2006,159,1133,1966,65043,2009,65449,1293,65408,64626
22050,64430,64915,2006,159,1133,1966,65043,2009,65449,1293,65408,64626
22070,64430,64915,2006,424,760,1822,65043,2009,65449,72,2340,63290
22088,64337,63281,1806,424,760,1822,65043,2009,65449,72,2340,63290
22106,64337,63281,1806,424,760,1822,64111,2286,65218,839,2441,381
22122,64337,63281,1806,65048,64785,65506,64111,2286,65218,839,2441,381
22141,64337,63281,1806,65048,64785,65506,64111,2286,65218,1326,1230,65421
22157,64394,63629,987,734,65017,177,64111,2286,65218,1326,1230,65421
22174,64394,63629,987,734,65017,177,64500,1597,64898,921,63863,64506
22191,64394,63629,987,548,230,65359,64500,1597,64898,921,63863,64506
22208,64394,63629,987,548,230,65359,64500,1597,64898,921,63863,64506
22226,64394,63629,987,548,230,65359,64500,1597,64898,486,65112,65356
22243,64712,64073,1103,338,180,65397,64500,1597,64898,486,65112,65356
22260,64712,64073,1103,338,180,65397,64646,1612,65156,562,741,65450
22280,64712,64073,1103,469,76,65508,64646,1612,65156,562,741,65450
22299,64712,64073,1103,469,76,65508,64646,1612,65156,524,64959,65310
22316,64664,63979,1145,939,9,128,64646,1612,65156,524,64959,65310
22333,64664,63979,1145,939,9,128,64646,1612,65156,492,65304,67
22349,64664,63979,1145,939,9,128,64558,1631,65098,492,65304,67
22369,64664,63979,1145,1053,16,119,64558,1631,65098,492,65304,67
22386,64664,63979,1145,1053,16,119,64558,1631,65098,375,65084,19
22404,64650,64082,1215,821,93,32,64558,1631,65098,375,65084,19
22421,64650,64082,1215,821,93,32,64606,1641,65076,269,65115,65423
22440,64650,64082,1215,547,111,65,64606,1641,65076,269,65115,65423
22458,64650,64082,1215,547,111,65,64606,1641,65076,247,65207,65270
22475,64657,64183,1253,399,39,65498,64606,1641,65076,247,65207,65270
22493,64657,64183,1253,399,39,65498,64606,1641,65076,190,65183,65102
22511,64657,64183,1253,399,39,65498,64598,1624,65069,190,65183,65102
22528,64657,64183,1253,310,102,65362,64598,1624,65069,190,65183,65102
22547,64657,64183,1253,310,102,65362,64598,1624,65069,297,65133,64764
22565,64697,64220,1257,128,391,49,64598,1624,65069,297,65133,64764
22583,64697,64220,1257,128,391,49,64526,1685,65119,496,65344,64221
22602,64697,64220,1257,65480,109,291,64526,1685,65119,496,65344,64221
22620,64697,64220,1257,65480,109,291,64526,1685,65119,684,65504,63475
22638,64627,64126,1274,65213,64688,307,64526,1685,65119,684,65504,63475
22655,64627,64126,1274,65213,64688,307,64060,2276,65022,943,490,61751
22672,64627,64126,1274,65213,64688,307,64060,2276,65022,943,490,61751
22690,64627,64126,1274,64757,64389,344,64060,2276,65022,943,490,61751
22711,64627,64126,1274,64757,64389,344,64060,2276,65022,2738,2615,59414
22729,64679,63734,1480,63179,2518,2225,64060,2276,65022,2738,2615,59414
22746,64679,63734,1480,63179,2518,2225,63305,4179,65168,5910,3444,57583
22764,64679,63734,1480,61531,11718,10391,63305,4179,65168,5910,3444,57583
22782,64679,63734,1480,61531,11718,10391,63305,4179,65168,6097,836,57633
22800,65078,61545,3433,63249,10719,12851,63305,4179,65168,6097,836,57633
22817,65078,61545,3433,63249,10719,12851,65,2516,258,1677,64517,62250
22835,65078,61545,3433,63249,10719,12851,65,2516,258,1677,64517,62250
22852,65078,61545,3433,65278,794,64573,65,2516,258,64827,63766,1768
22869,65078,61545,3433,65278,794,64573,65,2516,258,64827,63766,1768
22888,1109,63019,2693,64808,63764,58953,65,2516,258,64827,63766,1768
22908,1109,63019,2693,64808,63764,58953,1196,1312,760,62657,64415,3750
22926,1109,63019,2693,65000,60980,59701,1196,1312,760,62657,64415,3750
22947,1109,63019,2693,65000,60980,59701,1196,1312,760,60423,64832,5426
22964,64956,64560,2204,591,58903,60252,1196,1312,760,60423,64832,5426
22984,64956,64560,2204,591,58903,60252,65271,1973,65045,59432,65424,6847
23001,64956,64560,2204,1103,57972,59484,65271,1973,65045,59432,65424,6847
23017,64956,64560,2204,1103,57972,59484,65271,1973,65045,59115,47,7900
23035,64956,64560,2204,1103,57972,59484,65271,1973,65045,59115,47,7900
23053,62926,63563,2564,1282,57543,59161,65271,1973,65045,59006,701,8309
23071,62926,63563,2564,1282,57543,59161,63845,2904,63778,59006,701,8309
